dataset_id,citation_short,site_code,plot_code,coord_type,contributor,country,locale,site_id,plot_id,year,month,day,citation,biomass_density_gm2,plot_area_m2_mode,plot_area_m2_mean,rep_NBR_mean,rep_NBR_stdDev,rep_NDMI_mean,rep_NDMI_stdDev,rep_NDVI_mean,rep_NDVI_stdDev,rep_nbr_cv,rep_ndmi_cv,rep_ndvi_cv,rep_snow_fraction,rep_snow_pixel_count,rep_water_fraction,rep_water_pixel_count,rep_wetland_fraction,rep_wetland_pixel_count,zone_3,ecoregion,longitude,latitude
ds01,Baillargeon et al. 2022,USA.YukonKuskokwimDelta.UB1,USA.YukonKuskokwimDelta.UB1.9,site,"Baillargeon N, Pold G, Sistla S",USA,Yukon Kuskokwim Delta,UB1,9,2018,7,3,"Baillargeon et al. 2022. Lowland tundra plant stoichiometry is somewhat resilient decades following fire despite substantial and sustained shifts in community structure. Arctic, Antarctic, and Alpine Research 54:525-536.",129.6,0.09,0.09,5099.042818,1577.821079,2215.468308,1853.945777,7033.437529,1345.366064,30.94347576,83.68189113,19.12814408,0,0,0.058479532,10,0.204678363,35,Low Arctic,Beringia lowland tundra,-163.23857,61.2705329985922
ds01,Baillargeon et al. 2022,USA.YukonKuskokwimDelta.UB2,USA.YukonKuskokwimDelta.UB2.19,site,"Baillargeon N, Pold G, Sistla S",USA,Yukon Kuskokwim Delta,UB2,19,2018,7,2,"Baillargeon et al. 2022. Lowland tundra plant stoichiometry is somewhat resilient decades following fire despite substantial and sustained shifts in community structure. Arctic, Antarctic, and Alpine Research 54:525-536.",376.26,0.09,0.09,5742.763284,1879.564893,2606.342474,1965.44039,8508.140044,485.9828458,32.72927683,75.40990522,5.711975159,0,0,0,0,0.18128655,31,Low Arctic,Beringia lowland tundra,-163.24985,61.2628899985916
ds01,Baillargeon et al. 2022,USA.YukonKuskokwimDelta.UB2,USA.YukonKuskokwimDelta.UB2.21,site,"Baillargeon N, Pold G, Sistla S",USA,Yukon Kuskokwim Delta,UB2,21,2018,7,2,"Baillargeon et al. 2022. Lowland tundra plant stoichiometry is somewhat resilient decades following fire despite substantial and sustained shifts in community structure. Arctic, Antarctic, and Alpine Research 54:525-536.",271.36,0.09,0.09,5742.763284,1879.564893,2606.342474,1965.44039,8508.140044,485.9828458,32.72927683,75.40990522,5.711975159,0,0,0,0,0.18128655,31,Low Arctic,Beringia lowland tundra,-163.24985,61.2628899985916
ds01,Baillargeon et al. 2022,USA.YukonKuskokwimDelta.UB2,USA.YukonKuskokwimDelta.UB2.23,site,"Baillargeon N, Pold G, Sistla S",USA,Yukon Kuskokwim Delta,UB2,23,2018,7,2,"Baillargeon et al. 2022. Lowland tundra plant stoichiometry is somewhat resilient decades following fire despite substantial and sustained shifts in community structure. Arctic, Antarctic, and Alpine Research 54:525-536.",284.79,0.09,0.09,5742.763284,1879.564893,2606.342474,1965.44039,8508.140044,485.9828458,32.72927683,75.40990522,5.711975159,0,0,0,0,0.18128655,31,Low Arctic,Beringia lowland tundra,-163.24985,61.2628899985916
ds01,Baillargeon et al. 2022,USA.YukonKuskokwimDelta.UB3,USA.YukonKuskokwimDelta.UB3.31,site,"Baillargeon N, Pold G, Sistla S",USA,Yukon Kuskokwim Delta,UB3,31,2018,7,4,"Baillargeon et al. 2022. Lowland tundra plant stoichiometry is somewhat resilient decades following fire despite substantial and sustained shifts in community structure. Arctic, Antarctic, and Alpine Research 54:525-536.",287.91,0.09,0.09,3719.972711,351.601268,781.4452467,336.2074134,5917.631532,392.7113431,9.451716324,43.02379659,6.636292595,0,0,0,0,0.043209877,7,Low Arctic,Beringia lowland tundra,-163.209211,61.2378109985898
ds01,Baillargeon et al. 2022,USA.YukonKuskokwimDelta.UB3,USA.YukonKuskokwimDelta.UB3.33,site,"Baillargeon N, Pold G, Sistla S",USA,Yukon Kuskokwim Delta,UB3,33,2018,7,4,"Baillargeon et al. 2022. Lowland tundra plant stoichiometry is somewhat resilient decades following fire despite substantial and sustained shifts in community structure. Arctic, Antarctic, and Alpine Research 54:525-536.",697.57,0.09,0.09,3719.972711,351.601268,781.4452467,336.2074134,5917.631532,392.7113431,9.451716324,43.02379659,6.636292595,0,0,0,0,0.043209877,7,Low Arctic,Beringia lowland tundra,-163.209211,61.2378109985898
ds01,Baillargeon et al. 2022,USA.YukonKuskokwimDelta.UB3,USA.YukonKuskokwimDelta.UB3.35,site,"Baillargeon N, Pold G, Sistla S",USA,Yukon Kuskokwim Delta,UB3,35,2018,7,4,"Baillargeon et al. 2022. Lowland tundra plant stoichiometry is somewhat resilient decades following fire despite substantial and sustained shifts in community structure. Arctic, Antarctic, and Alpine Research 54:525-536.",40.89,0.09,0.09,3719.972711,351.601268,781.4452467,336.2074134,5917.631532,392.7113431,9.451716324,43.02379659,6.636292595,0,0,0,0,0.043209877,7,Low Arctic,Beringia lowland tundra,-163.209211,61.2378109985898
ds01,Baillargeon et al. 2022,USA.YukonKuskokwimDelta.UB4,USA.YukonKuskokwimDelta.UB4.51,site,"Baillargeon N, Pold G, Sistla S",USA,Yukon Kuskokwim Delta,UB4,51,2018,7,8,"Baillargeon et al. 2022. Lowland tundra plant stoichiometry is somewhat resilient decades following fire despite substantial and sustained shifts in community structure. Arctic, Antarctic, and Alpine Research 54:525-536.",322.5,0.09,0.09,4974.82786,347.1356432,1976.519324,382.8358669,6900.076619,413.783372,6.977842309,19.36919423,5.996793875,0,0,0,0,0.34502924,59,Low Arctic,Beringia lowland tundra,-163.24286,61.2609699985915
ds01,Baillargeon et al. 2022,USA.YukonKuskokwimDelta.UB4,USA.YukonKuskokwimDelta.UB4.53,site,"Baillargeon N, Pold G, Sistla S",USA,Yukon Kuskokwim Delta,UB4,53,2018,7,8,"Baillargeon et al. 2022. Lowland tundra plant stoichiometry is somewhat resilient decades following fire despite substantial and sustained shifts in community structure. Arctic, Antarctic, and Alpine Research 54:525-536.",647.01,0.09,0.09,4974.82786,347.1356432,1976.519324,382.8358669,6900.076619,413.783372,6.977842309,19.36919423,5.996793875,0,0,0,0,0.34502924,59,Low Arctic,Beringia lowland tundra,-163.24286,61.2609699985915
ds01,Baillargeon et al. 2022,USA.YukonKuskokwimDelta.UB5,USA.YukonKuskokwimDelta.UB5.10,plot,"Baillargeon N, Pold G, Sistla S",USA,Yukon Kuskokwim Delta,UB5,10,2019,7,9,"Baillargeon et al. 2022. Lowland tundra plant stoichiometry is somewhat resilient decades following fire despite substantial and sustained shifts in community structure. Arctic, Antarctic, and Alpine Research 54:525-536.",1084.34,0.09,0.09,3326.511513,89.89519833,516.9780504,51.32672207,5689.332473,91.12734978,2.702386509,9.928220749,1.601723053,0,0,0,0,0,0,Low Arctic,Beringia lowland tundra,-163.22282,61.2366499985896
ds01,Baillargeon et al. 2022,USA.YukonKuskokwimDelta.UB5,USA.YukonKuskokwimDelta.UB5.12,plot,"Baillargeon N, Pold G, Sistla S",USA,Yukon Kuskokwim Delta,UB5,12,2019,7,9,"Baillargeon et al. 2022. Lowland tundra plant stoichiometry is somewhat resilient decades following fire despite substantial and sustained shifts in community structure. Arctic, Antarctic, and Alpine Research 54:525-536.",510.37,0.09,0.09,3375.22074,119.3666267,526.9049053,63.5733848,5757.582401,87.53524072,3.536557634,12.06543802,1.520347163,0,0,0,0,0,0,Low Arctic,Beringia lowland tundra,-163.22276,61.2367299985897
ds01,Baillargeon et al. 2022,USA.YukonKuskokwimDelta.UB5,USA.YukonKuskokwimDelta.UB5.8,plot,"Baillargeon N, Pold G, Sistla S",USA,Yukon Kuskokwim Delta,UB5,8,2019,7,9,"Baillargeon et al. 2022. Lowland tundra plant stoichiometry is somewhat resilient decades following fire despite substantial and sustained shifts in community structure. Arctic, Antarctic, and Alpine Research 54:525-536.",220.6,0.09,0.09,3320.416649,110.9676364,524.0630243,89.41415761,5632.213379,84.50784138,3.341979279,17.06171843,1.500437496,0,0,0,0,0,0,Low Arctic,Beringia lowland tundra,-163.22276,61.2365599985897
ds01,Baillargeon et al. 2022,USA.YukonKuskokwimDelta.UB6,USA.YukonKuskokwimDelta.UB6.26,plot,"Baillargeon N, Pold G, Sistla S",USA,Yukon Kuskokwim Delta,UB6,26,2019,7,4,"Baillargeon et al. 2022. Lowland tundra plant stoichiometry is somewhat resilient decades following fire despite substantial and sustained shifts in community structure. Arctic, Antarctic, and Alpine Research 54:525-536.",216.14,0.09,0.09,4884.018022,1134.099087,2028.91504,1449.980969,7272.549453,481.1427882,23.22061634,71.46582981,6.615875098,0,0,0,0,0,0,Low Arctic,Beringia lowland tundra,-163.34142,61.2915699985938
ds01,Baillargeon et al. 2022,USA.YukonKuskokwimDelta.UB6,USA.YukonKuskokwimDelta.UB6.28,plot,"Baillargeon N, Pold G, Sistla S",USA,Yukon Kuskokwim Delta,UB6,28,2019,7,4,"Baillargeon et al. 2022. Lowland tundra plant stoichiometry is somewhat resilient decades following fire despite substantial and sustained shifts in community structure. Arctic, Antarctic, and Alpine Research 54:525-536.",174.98,0.09,0.09,4031.343649,137.5621566,1155.404255,191.2990233,5794.25231,134.4218677,3.412315312,16.55689101,2.319917403,0,0,0,0,0.722222222,13,Low Arctic,Beringia lowland tundra,-163.34811,61.2839099985932
ds01,Baillargeon et al. 2022,USA.YukonKuskokwimDelta.UB6,USA.YukonKuskokwimDelta.UB6.30,plot,"Baillargeon N, Pold G, Sistla S",USA,Yukon Kuskokwim Delta,UB6,30,2019,7,4,"Baillargeon et al. 2022. Lowland tundra plant stoichiometry is somewhat resilient decades following fire despite substantial and sustained shifts in community structure. Arctic, Antarctic, and Alpine Research 54:525-536.",933.05,0.09,0.09,4014.752418,140.6849271,1136.48055,190.9874448,5718.737374,132.1350722,3.504199325,16.80516616,2.31056374,0,0,0,0,0.666666667,12,Low Arctic,Beringia lowland tundra,-163.34811,61.2838099985931
ds01,Baillargeon et al. 2022,USA.YukonKuskokwimDelta.UB7,USA.YukonKuskokwimDelta.UB7.44,plot,"Baillargeon N, Pold G, Sistla S",USA,Yukon Kuskokwim Delta,UB7,44,2019,7,10,"Baillargeon et al. 2022. Lowland tundra plant stoichiometry is somewhat resilient decades following fire despite substantial and sustained shifts in community structure. Arctic, Antarctic, and Alpine Research 54:525-536.",239.74,0.09,0.09,4496.430901,204.1398924,1425.298069,197.039812,6636.927682,341.1931253,4.540042911,13.82446355,5.140829335,0,0,0,0,0,0,Low Arctic,Beringia lowland tundra,-163.01625,61.3321999985967
ds01,Baillargeon et al. 2022,USA.YukonKuskokwimDelta.UB7,USA.YukonKuskokwimDelta.UB7.46,plot,"Baillargeon N, Pold G, Sistla S",USA,Yukon Kuskokwim Delta,UB7,46,2019,7,10,"Baillargeon et al. 2022. Lowland tundra plant stoichiometry is somewhat resilient decades following fire despite substantial and sustained shifts in community structure. Arctic, Antarctic, and Alpine Research 54:525-536.",414.59,0.09,0.09,4676.399699,175.5446408,1548.201246,172.1035299,6934.774699,213.2984631,3.753841674,11.11635392,3.075780719,0,0,0,0,0,0,Low Arctic,Beringia lowland tundra,-163.01602,61.3320899985967
ds01,Baillargeon et al. 2022,USA.YukonKuskokwimDelta.UB7,USA.YukonKuskokwimDelta.UB7.48,plot,"Baillargeon N, Pold G, Sistla S",USA,Yukon Kuskokwim Delta,UB7,48,2019,7,10,"Baillargeon et al. 2022. Lowland tundra plant stoichiometry is somewhat resilient decades following fire despite substantial and sustained shifts in community structure. Arctic, Antarctic, and Alpine Research 54:525-536.",348.74,0.09,0.09,4263.698433,103.8757782,1273.464907,126.2217588,6378.464692,120.0206349,2.436283424,9.9116794,1.881653983,0,0,0,0,0,0,Low Arctic,Beringia lowland tundra,-163.00804,61.3320899985967
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.1,USA.YukonKuskokwimDelta.1.1,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,1,1,2016,6,15,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",26.22,0.09,0.09,4847.3774478158,155.687032691992,1769.36324510437,160.687925417562,7574.36238433398,167.365232631362,3.21177862396798,9.08168098677124,2.20962800746797,0,0,0,0,0,0,Low Arctic,Beringia lowland tundra,-163.229998,61.2736059985924
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.1,USA.YukonKuskokwimDelta.1.2,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,1,2,2016,6,15,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",173.86,0.09,0.09,4872.41487532244,166.220593532467,1787.50214961307,159.672444525711,7358.92024935512,221.383391128023,3.4114622376336,8.93271342696141,3.00836785325162,0,0,0,0,0,0,Low Arctic,Beringia lowland tundra,-163.229842,61.2738369985924
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.1,USA.YukonKuskokwimDelta.1.3,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,1,3,2016,6,15,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",687.97,0.09,0.09,4592.98882441436,173.076616866992,1612.1409843112,203.263463795847,7236.51214270364,156.931753495284,3.76827864128454,12.6082933052343,2.16861038025775,0,0,0,0,0,0,Low Arctic,Beringia lowland tundra,-163.230039,61.2742489985924
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.2,USA.YukonKuskokwimDelta.2.1,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,2,1,2016,6,16,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",664.58,0.09,0.09,5466.21935483871,302.661999124908,2469.24903225806,430.818849840105,7646.92838709678,407.34184830134,5.53695304702675,17.4473633162117,5.32686887703405,0,0,0,0,0.388888888888889,7,Low Arctic,Beringia lowland tundra,-163.240968,61.2702929985922
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.2,USA.YukonKuskokwimDelta.2.2,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,2,2,2016,6,16,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",432.98,0.09,0.09,5394.47388781431,198.952444707524,2335.01310982162,251.266201630128,7455.231678487,319.735611043547,3.68807874215392,10.7608047497996,4.28874144805163,0,0,0,0,0.111111111111111,2,Low Arctic,Beringia lowland tundra,-163.241266,61.2704279985922
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.2,USA.YukonKuskokwimDelta.2.3,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,2,3,2016,6,16,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",438.1,0.09,0.09,5350.40618955512,156.014275249521,2311.33634214485,214.282699383553,7348.62454330539,204.686557288687,2.91593329033759,9.27094406280591,2.78537236570559,0,0,0,0,0,0,Low Arctic,Beringia lowland tundra,-163.241547,61.2705429985922
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.3,USA.YukonKuskokwimDelta.3.1,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,3,1,2016,6,17,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",829.75,0.09,0.09,4671.39064856712,921.740356995551,1857.79767291532,1035.19612839051,6593.07519931049,814.280679025786,19.7316051330085,55.7216829088843,12.350544388011,0,0,0,0,0.111111111111111,2,Low Arctic,Beringia lowland tundra,-162.790764,61.1867189985859
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.3,USA.YukonKuskokwimDelta.3.2,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,3,2,2016,6,17,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",1574.33,0.09,0.09,4260.04697263521,481.846205034471,1403.67873303167,524.422836291947,6400.92329239388,477.205775364065,11.310819062082,37.3606028182314,7.45526471050077,0,0,0,0,0,0,Low Arctic,Beringia lowland tundra,-162.791062,61.186944998586
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.3,USA.YukonKuskokwimDelta.3.3,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,3,3,2016,6,17,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",186.18,0.09,0.09,4645.41681034483,534.155303030027,1768.53017241379,528.7795282921,6726.3838362069,644.474611008607,11.4985441530354,29.8993783956986,9.58129400138478,0,0,0,0,0,0,Low Arctic,Beringia lowland tundra,-162.791429,61.1871379985859
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.4,USA.YukonKuskokwimDelta.4.1,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,4,1,2016,6,18,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",2.95,0.09,0.09,2756.166702563,451.325388015505,-27.8834805082921,348.164507431033,6218.19577859143,104.775093190403,16.3751121293139,-1248.64077613085,1.6849757859206,0,0,0,0,0.611111111111111,11,Low Arctic,Beringia lowland tundra,-162.789621,61.2001769985869
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.4,USA.YukonKuskokwimDelta.4.2,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,4,2,2016,6,18,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",14.8,0.09,0.09,2453.27390180879,821.666173710716,-299.703057708872,720.188519643663,6208.68970714901,145.587492980157,33.4926390854648,-240.300691340709,2.34489884093451,0,0,0,0,0.555555555555556,10,Low Arctic,Beringia lowland tundra,-162.789713,61.200430998587
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.4,USA.YukonKuskokwimDelta.4.3,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,4,3,2016,6,18,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",5.24,0.09,0.09,2907.98923110058,848.619770749022,109.067197932371,811.998504572867,6576.11264268792,185.219891381208,29.1823560305224,744.493779950557,2.81655594186266,0,0,0,0,0.833333333333333,15,Low Arctic,Beringia lowland tundra,-162.78977,61.200697998587
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.5,USA.YukonKuskokwimDelta.5.1,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,5,1,2016,6,19,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",216.19,0.09,0.09,2729.16201117318,557.246707354241,-141.341426729695,533.496986344605,6396.10979802321,92.262408600788,20.4182347941556,-377.452668116106,1.44247693542257,0,0,0,0,0,0,Low Arctic,Beringia lowland tundra,-162.630852,61.2782309985927
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.5,USA.YukonKuskokwimDelta.5.2,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,5,2,2016,6,19,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",38.31,0.09,0.09,2918.70111731844,139.723067938998,-15.527288354104,196.256271835307,6175.66652342072,107.244160442333,4.78716601401682,-1263.94427255828,1.73656009494065,0,0,0,0,0,0,Low Arctic,Beringia lowland tundra,-162.630751,61.2779469985927
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.5,USA.YukonKuskokwimDelta.5.3,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,5,3,2016,6,19,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",118.67,0.09,0.09,2821.34107526882,226.450823769616,-164.218064516129,253.310880823841,6155.27376344086,141.983325247853,8.02635405391528,-154.252750189344,2.30669391329367,0,0,0,0,0,0,Low Arctic,Beringia lowland tundra,-162.630726,61.2776999985927
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.6,USA.YukonKuskokwimDelta.6.1,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,6,1,2016,6,18,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",310.14,0.09,0.09,3383.20296710385,143.055768167948,532.538593850785,133.382352808819,5567.28359492582,149.177382942701,4.22841223417372,25.0465138769252,2.67953626574126,0,0,0,0,1,18,Low Arctic,Beringia lowland tundra,-162.629357,61.2592269985914
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.6,USA.YukonKuskokwimDelta.6.2,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,6,2,2016,6,18,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",198.81,0.09,0.09,3396.82953568358,117.117288150272,608.71173688736,143.081408788201,5495.40756663801,72.1006506664731,3.44784119779808,23.5056103106942,1.31201643903881,0,0,0,0,1,12,Low Arctic,Beringia lowland tundra,-162.629515,61.2589639985913
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.6,USA.YukonKuskokwimDelta.6.3,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,6,3,2016,6,18,"Ludwig et al. 2018. Yukon-Kuskokwim Delta fire: vegetation biomass, Yukon-Kuskokwim Delta Alaska, 2016. Arctic Data Center, doi:10.18739/A29S1KK6T.",731.91,0.09,0.09,3463.4847311828,163.53759397416,631.289247311828,147.969074264778,5473.85569892473,84.7935969377008,4.72176454256551,23.4391881209547,1.54906525859564,0,0,0,0,1,18,Low Arctic,Beringia lowland tundra,-162.62972,61.2587199985913
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.72B2,USA.YukonKuskokwimDelta.72B2.1,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,72B2,1,2017,7,1,"Ludwig et al. 2018. Polaris Project 2017: Vegetation biomass, carbon, and nitrogen, Yukon-Kuskokwim Delta, Alaska. Arctic Data Center, doi:10.18739/A2FJ29D12.",258,0.09,0.09,4343.48005148005,233.808079655612,1144.40840840841,264.604486807718,7055.36057486058,141.710482919896,5.38296658173765,23.1215084460728,2.00855053992328,0,0,0,0,0.0952380952380952,2,Low Arctic,Beringia lowland tundra,-163.02261,61.3516799985981
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.72B3,USA.YukonKuskokwimDelta.72B3.3,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,72B3,3,2017,7,1,"Ludwig et al. 2018. Polaris Project 2017: Vegetation biomass, carbon, and nitrogen, Yukon-Kuskokwim Delta, Alaska. Arctic Data Center, doi:10.18739/A2FJ29D12.",405.4,0.09,0.09,5210.74527491409,135.045211628075,2162.18664089347,124.396107582322,7397.21477663231,214.65806934447,2.59166788056631,5.75325484070694,2.90187693376933,0,0,0,0,0,0,Low Arctic,Beringia lowland tundra,-163.36098,61.2920199985937
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.72B4,USA.YukonKuskokwimDelta.72B4.2,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,72B4,2,2017,7,1,"Ludwig et al. 2018. Polaris Project 2017: Vegetation biomass, carbon, and nitrogen, Yukon-Kuskokwim Delta, Alaska. Arctic Data Center, doi:10.18739/A2FJ29D12.",651.49,0.09,0.09,4428.33161179256,277.915841296875,1186.25112976114,324.392888475919,6905.42091672047,220.852253267739,6.27585884843834,27.3460551764649,3.19824462449461,0,0,0,0,0.777777777777778,14,Low Arctic,Beringia lowland tundra,-163.20647,61.2497399985907
ds02,Ludwig et al. 2018,USA.YukonKuskokwimDelta.B,USA.YukonKuskokwimDelta.B.1,plot,"Ludwig S, Hung J, Natali S",USA,Yukon Kuskokwim Delta,B,1,2017,7,1,"Ludwig et al. 2018. Polaris Project 2017: Vegetation biomass, carbon, and nitrogen, Yukon-Kuskokwim Delta, Alaska. Arctic Data Center, doi:10.18739/A2FJ29D12.",88.8,0.09,0.09,5816.09552495697,410.213956369114,2831.7504302926,414.621654845314,8716.31024096386,192.452764767531,7.05308148067511,14.6418854716117,2.20796139016559,0,0,0,0,0.111111111111111,2,Low Arctic,Beringia lowland tundra,-163.24033,61.2598499985914
